@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9}

@data
2328,'2018/04/30 13:10:55:967',9,-191.2314,20.435272,-3.752441,-18.162964,-5.597809,-14.611942,-100.694,7.396149,-9.261475,-152.366623,16.418732,-5.648468,-90.667267,23.318787,22.446518,-56.372742,5.663147,4.665478,-75.526489,9.221954,14.07402,-85.261688,15.247742,19.205551,-36.146545,48.356293,21.999748,-15.343719,1.985016,5.877655,-27.082153,14.608856,16.246841,-33.537231,31.843231,20.982239,42.667053,30.978455,22.803375,28.135681,-1.173676,5.452858,37.264557,4.217743,15.436615,41.869904,15.615936,21.010178,102.991577,13.30368,19.312958,68.448883,-0.489288,4.282761,87.754913,0.645355,11.929749,97.063782,5.104034,16.065216,5
2329,'2018/04/30 13:10:55:985',9,-192.415192,18.388885,-3.725578,-18.469055,-5.901489,-14.607521,-101.559875,6.245789,-9.251801,-153.408981,14.820313,-5.621777,-91.8078,20.002441,22.610088,-56.542969,4.67984,4.710621,-75.67334,7.248108,14.132961,-85.76532,12.533447,19.300472,-37.549683,47.381805,22.075176,-15.201569,1.713654,5.892662,-26.801208,13.866028,16.291348,-33.94989,30.945313,21.040096,41.6828,30.80722,22.987865,28.476166,-0.68924,5.435017,37.622467,4.570648,15.415676,41.674622,15.820404,21.009785,101.340332,15.730042,19.235592,68.685211,0.696533,4.234383,87.551422,2.436768,11.885487,96.278015,7.258606,16.011974,5
2330,'2018/04/30 13:10:56:001',9,-193.382355,16.617401,-3.629307,-19.140137,-6.155823,-14.595524,-102.570313,5.243195,-9.205021,-154.37529,13.442017,-5.541454,-91.657104,16.458862,22.801933,-56.512939,3.671173,4.779953,-75.087677,5.206879,14.215118,-85.205414,9.704773,19.417587,-38.230957,47.979187,21.587074,-14.881683,1.421082,5.913742,-26.135223,13.671204,16.289978,-33.878754,31.352722,20.867126,41.37793,30.533325,23.126488,28.924561,-0.217407,5.404541,38.363037,4.943359,15.365189,42.04953,15.965759,20.978485,99.973511,18.20871,19.084862,68.943024,1.875366,4.157394,87.535645,4.232117,11.793129,95.724762,9.471497,15.896149,5
2331,'2018/04/30 13:10:56:018',9,-194.327667,14.45163,-3.435017,-20.210632,-6.71228,-14.560944,-103.919586,3.802094,-9.119854,-155.50708,11.62854,-5.401142,-90.622559,13.53772,22.947216,-56.25473,2.487061,4.877609,-73.933014,3.19754,14.319134,-83.901855,7.15033,19.538418,-38.550476,49.448151,20.060749,-14.335876,1.15509,5.9398,-25.02948,13.826904,16.262959,-33.644012,32.737854,20.469524,41.788208,29.930573,23.245342,29.520294,0.465271,5.354725,39.65683,5.364044,15.285526,43.225861,15.788696,20.952473,97.767029,21.995117,18.788395,69.185028,3.414307,4.036484,87.406433,6.705078,11.642208,94.772888,12.680298,15.693699,5
2332,'2018/04/30 13:10:56:034',9,-195.103882,12.095612,-3.33091,-20.850616,-7.672546,-14.519562,-105.040802,1.972839,-9.089607,-156.506241,9.514923,-5.34903,-90.21994,11.42865,22.997791,-55.992859,1.253845,4.95602,-73.064331,1.430176,14.390781,-83.076935,5.099792,19.606922,-40.231903,49.595123,18.359882,-13.892883,0.991547,5.959103,-24.48877,13.781677,16.244968,-34.718231,34.111328,19.922894,41.778748,29.443054,23.410603,29.928772,1.365417,5.310757,40.557495,6.143127,15.210659,43.975616,15.873657,20.93803,93.936951,26.615936,18.453182,69.137207,5.247162,3.92857,86.505432,9.755463,11.504742,92.626373,16.628601,15.486584,5
2333,'2018/04/30 13:10:56:053',9,-195.448853,11.143616,-3.346718,-20.948792,-8.179779,-14.500896,-105.445831,1.141327,-9.108631,-156.915237,8.627258,-5.376358,-90.384399,10.679535,22.99279,-55.881042,0.687958,4.983437,-72.832947,0.679474,14.412544,-82.967102,4.289215,19.622406,-41.800293,49.59726,18.310974,-13.746307,0.937225,5.965328,-24.304932,13.418274,16.264984,-35.396362,34.067169,19.778809,41.616119,29.288635,23.505157,30.027222,1.812531,5.29414,40.787903,6.591217,15.182373,44.101196,16.052216,20.93264,91.661682,28.900909,18.284805,69.000702,6.127533,3.887527,85.840881,11.250305,11.450211,91.267395,18.568726,15.393532,5
2334,'2018/04/30 13:10:56:069',9,-196.048492,9.217285,-3.41964,-21.008667,-9.894043,-14.433868,-106.141571,-0.952515,-9.156719,-157.664185,6.64093,-5.470619,-91.224731,10.328583,22.933102,-55.591919,-0.209198,5.037563,-72.551361,-0.156311,14.45335,-83.099792,3.595581,19.636509,-43.159393,46.569824,19.421932,-13.467804,1.117554,5.973831,-22.972778,12.019623,16.385845,-34.733398,30.76474,20.470829,41.050934,30.244476,23.606762,30.136353,2.968079,5.252327,41.023743,8.266144,15.108295,44.010956,17.626282,20.862736,86.935516,34.074188,17.834484,68.576202,8.078278,3.782631,84.396729,14.692505,11.296162,88.434143,22.987701,15.136837,5
2335,'2018/04/30 13:10:56:085',9,-196.38089,6.522278,-3.327419,-21.101318,-11.951111,-14.334923,-106.73201,-3.69278,-9.112869,-158.276138,3.878174,-5.442059,-91.868881,9.338531,22.924904,-55.001068,-1.375336,5.127399,-71.809631,-1.392578,14.539055,-82.811554,2.362213,19.702507,-43.140045,41.530426,20.25769,-13.028778,1.308868,5.986942,-20.961365,10.221558,16.527519,-32.675079,26.057953,21.315216,40.45282,31.586914,23.657486,30.205078,4.394165,5.183666,41.36438,10.28598,15.005112,44.014648,19.577637,20.763382,81.863098,39.522278,17.289536,67.821411,10.502167,3.621017,82.784027,18.659851,11.059708,85.379242,27.856018,14.78566,5
2336,'2018/04/30 13:10:56:100',9,-195.44313,4.027557,-3.214699,-20.255524,-14.549103,-14.203815,-106.546066,-7.017395,-9.08287,-157.763687,0.984711,-5.406452,-94.034134,8.562042,22.83617,-54.617645,-2.088348,5.176632,-71.975677,-2.215942,14.56728,-83.734711,1.334717,19.71056,-43.608948,38.602692,20.874416,-12.961121,1.823883,5.981026,-19.859833,9.657623,16.580364,-31.239105,23.333923,21.774891,38.533539,33.543427,23.640148,29.860321,5.930267,5.119133,40.724121,12.513672,14.912731,42.723511,21.957733,20.655956,77.442841,43.351074,16.887119,66.727386,12.795441,3.475437,81.110168,21.757965,10.869392,82.716614,31.34967,14.538494,5
2337,'2018/04/30 13:10:56:118',9,-194.307449,3.675964,-2.993114,-20.229675,-15.693604,-14.128372,-106.74025,-8.599945,-9.025764,-157.295639,-0.035156,-5.291317,-94.761475,7.272095,22.860264,-54.197937,-2.515106,5.233688,-71.718994,-3.067413,14.615223,-83.798065,0.130035,19.759418,-42.08783,35.980286,21.730305,-12.727722,2.014099,5.98518,-18.166962,8.620758,16.646046,-28.544434,20.62262,22.121693,38.458527,33.330994,23.742092,29.804779,6.650757,5.06879,40.745331,13.136658,14.861561,42.637939,22.297058,20.63168,76.115936,44.568298,16.750294,66.190765,13.915344,3.365627,80.550995,23.050781,10.744083,82.009827,32.582031,14.422169,5
2338,'2018/04/30 13:10:56:134',9,-193.665787,3.799927,-2.892479,-20.233826,-16.135651,-14.097244,-106.800079,-9.155792,-8.999359,-157.018448,-0.290253,-5.239742,-95.108826,6.814117,22.869232,-54.0383,-2.638641,5.255737,-71.670258,-3.343201,14.632164,-83.891632,-0.272675,19.775246,-41.24295,34.887543,22.220695,-12.638489,2.102295,5.986286,-17.478607,8.22934,16.66819,-27.341583,19.532745,22.249672,38.532135,33.114197,23.792458,29.786316,6.914459,5.048454,40.755463,13.320038,14.842773,42.640533,22.331024,20.626785,75.993164,44.889313,16.72274,65.999176,14.306305,3.321899,80.426971,23.489136,10.693565,81.948944,32.955414,14.381081,5
2339,'2018/04/30 13:10:56:151',9,-192.12088,4.085754,-2.695736,-20.131592,-17.222809,-14.019157,-106.84343,-10.47226,-8.940239,-156.42514,-0.98233,-5.147736,-96.028168,5.781647,22.898087,-53.704224,-2.866852,5.301785,-71.690735,-3.847809,14.66375,-84.264633,-1.057953,19.80217,-38.071594,31.255737,23.897186,-12.480347,2.3461,5.985905,-16,7.384888,16.708733,-24.387024,16.853729,22.534187,38.649261,32.559448,23.909843,29.697723,7.536316,5.000877,40.662659,13.753845,14.800385,42.553467,22.376801,20.619629,76.422119,45.613983,16.695816,65.526123,15.191803,3.221378,80.19809,24.59787,10.56583,82.069855,33.900482,14.275543,5
2340,'2018/04/30 13:10:56:167',9,-191.857193,3.837433,-2.64296,-20.089569,-17.532593,-13.996128,-106.831268,-10.924835,-8.913361,-156.341156,-1.383057,-5.115101,-96.220947,5.426758,22.917175,-53.589325,-2.960632,5.31675,-71.662628,-4.001099,14.675201,-84.325897,-1.289948,19.812538,-36.561218,29.599213,24.494377,-12.428711,2.405945,5.986122,-15.582703,7.129883,16.719124,-23.48999,16.0159,22.611717,38.688904,32.408417,23.942421,29.663025,7.724365,4.986168,40.624359,13.906433,14.786629,42.530029,22.407654,20.616646,76.62027,45.917236,16.684364,65.360138,15.472473,3.190521,80.11557,25.00415,10.521797,82.095245,34.285767,14.23365,5
2341,'2018/04/30 13:10:56:186',9,-192.299744,3.491577,-2.618351,-20.338379,-17.397278,-14.001133,-106.969025,-10.826111,-8.88578,-156.654175,-1.530396,-5.086258,-96.372467,4.634888,22.986351,-53.51004,-2.98822,5.328316,-71.929657,-4.041443,14.675407,-84.551147,-1.67218,19.824478,-32.075134,24.678772,25.7369,-12.330322,2.356262,5.990562,-14.98764,6.290405,16.744774,-21.780426,13.881805,22.77021,40.196014,30.908722,24.111549,29.754059,7.667419,4.983231,40.87146,13.573395,14.790833,43.315521,21.509216,20.66687,78.289276,45.742157,16.734344,65.434967,15.417999,3.183167,80.543304,25.094971,10.49065,83.035004,34.273865,14.213264,5
2342,'2018/04/30 13:10:56:201',9,-193.865021,1.653503,-2.662861,-20.609619,-17.431763,-13.992302,-107.053299,-10.962006,-8.819683,-157.343796,-2.339111,-5.046249,-95.947296,4.244629,23.091579,-53.396301,-2.99176,5.346027,-72.039978,-3.645508,14.687992,-84.411804,-1.556824,19.853832,-28.602966,21.180908,26.342655,-12.20871,2.365234,5.994251,-14.568542,5.941803,16.75684,-20.469727,12.579956,22.866405,42.502045,29.845642,24.247471,29.848969,7.68573,4.972607,41.28244,13.722687,14.76907,44.588348,21.121765,20.681873,80.073792,46.322693,16.675228,65.484161,15.442291,3.159992,80.953857,25.687683,10.406582,84.022583,34.925934,14.113018,5
2343,'2018/04/30 13:10:56:218',9,-194.985504,-0.219421,-2.579296,-21.12619,-17.746613,-13.955505,-107.249039,-11.42041,-8.688976,-158.002151,-3.456238,-4.922302,-94.817123,4.453735,23.211555,-53.139313,-2.963318,5.386898,-71.634735,-3.032227,14.734581,-83.657898,-0.980042,19.914017,-26.550385,20.037445,26.557869,-11.956085,2.468628,5.999611,-14.106506,6.185974,16.759583,-19.500366,12.466309,22.899834,44.402039,29.787598,24.268631,30.023102,7.831482,4.94194,41.761963,14.290894,14.715584,45.751556,21.455322,20.639656,81.74704,47.223969,16.538994,65.529907,15.604645,3.094711,81.359619,26.518066,10.267567,84.954559,35.87439,13.947853,5
2344,'2018/04/30 13:10:56:234',9,-195.781799,-1.42514,-2.488449,-21.701019,-17.982269,-13.922852,-107.527283,-11.692108,-8.578514,-158.583328,-4.211334,-4.814152,-93.69487,5.200165,23.299103,-52.954834,-2.812164,5.420265,-71.229553,-2.228943,14.773422,-82.943787,-0.028473,19.959999,-25.682068,20.053314,26.624802,-11.72876,2.590607,6.003414,-13.955017,6.653992,16.755119,-19.152374,12.89563,22.90036,45.771881,29.901825,24.262917,30.232391,7.892822,4.915844,42.086823,14.781891,14.668755,46.572144,21.814728,20.597015,83.580353,47.663757,16.442314,65.701965,15.597107,3.039619,81.866669,26.999176,10.152882,86.025391,36.385864,13.818924,5
2345,'2018/04/30 13:10:56:250',9,-196.290588,-2.595703,-2.389771,-22.096985,-18.025269,-13.909653,-107.726196,-12.022034,-8.495724,-159.024963,-5.054077,-4.721622,-92.744507,5.645813,23.36441,-52.770203,-2.842163,5.447357,-70.818237,-1.77594,14.804611,-82.306091,0.573242,19.994949,-25.663544,20.35257,26.628906,-11.542114,2.593079,6.009003,-13.981537,6.970734,16.752136,-19.211182,13.274902,22.892883,46.371826,30.052094,24.255997,30.36731,7.925171,4.899574,42.158081,15.166077,14.637627,46.898834,22.11615,20.568802,84.670258,47.97168,16.390884,65.752289,15.652893,3.004505,82.061157,27.410065,10.076267,86.603363,36.781616,13.737564,5
2346,'2018/04/30 13:10:56:267',9,-196.517242,-3.080688,-2.344616,-22.303375,-18.128723,-13.896099,-107.855484,-12.221436,-8.456589,-159.2388,-5.433411,-4.680031,-92.317078,6.054138,23.388359,-52.681763,-2.813232,5.461662,-70.619995,-1.463074,14.819878,-82.014709,1.008606,20.00985,-25.744995,20.837158,26.603577,-11.448944,2.633789,6.010681,-13.973694,7.248779,16.747246,-19.238434,13.666351,22.88015,46.576019,30.34967,24.232483,30.438782,7.96582,4.888515,42.189148,15.442444,14.616142,47.018585,22.42218,20.543999,84.999573,48.242554,16.339172,65.787872,15.686676,2.981255,82.115936,27.649048,10.030739,86.783051,37.050537,13.684746,5
2347,'2018/04/30 13:10:56:284',9,-197.109161,-3.674011,-2.213566,-23.128021,-18.593079,-13.836571,-108.440735,-12.60788,-8.343884,-159.853378,-5.947998,-4.55941,-90.956451,7.568115,23.446186,-52.416809,-2.534637,5.509804,-69.901184,-0.430603,14.872684,-80.997925,2.431702,20.060162,-25.318054,22.663879,26.50301,-11.123535,2.867737,6.013538,-13.530731,8.225647,16.72887,-18.727814,15.087311,22.832516,47.276154,31.742676,24.095509,30.738007,8.093994,4.845921,42.583832,16.298035,14.534954,47.599548,23.603912,20.435726,85.887909,49.110718,16.114765,66.035339,15.690857,2.893101,82.548737,28.18869,9.877426,87.460754,37.779327,13.495487,5
2348,'2018/04/30 13:10:56:303',9,-197.978622,-3.946777,-2.142673,-24.078888,-18.738953,-13.798874,-109.240189,-12.678314,-8.274723,-160.698776,-6.13031,-4.487865,-89.598389,9.035706,23.490265,-52.206573,-2.209076,5.549614,-69.217438,0.550232,14.915443,-80.002228,3.774109,20.099922,-24.841461,24.482941,26.381607,-10.799194,3.023132,6.018021,-13.035126,9.05835,16.711365,-18.162933,16.414215,22.779823,47.694611,33.096008,23.945923,31.097168,8.046967,4.814915,42.995819,16.895447,14.467392,48.044495,24.621307,20.334167,87.002014,49.549805,15.924179,66.434814,15.45575,2.828606,83.255737,28.305237,9.761353,88.40387,38.061615,13.346413,5
2349,'2018/04/30 13:10:56:318',9,-197.84639,-4.848511,-1.463657,-26.346558,-18.487427,-13.755272,-110.658524,-13.380615,-7.973312,-161.452408,-7.308685,-4.001225,-86.071106,9.965515,23.656734,-51.481873,-1.993958,5.659397,-67.065277,1.051727,15.058407,-77.085144,4.545227,20.255924,-20.767395,25.824768,26.320858,-9.911469,3.0224,6.041862,-10.45108,9.57019,16.719761,-14.57489,17.306763,22.770542,50.216888,34.218536,23.745266,31.914856,7.843323,4.751907,44.654083,17.330017,14.349552,50.213348,25.475403,20.173473,89.395081,49.715698,15.650562,67.125366,15.089752,2.69418,84.857849,28.174683,9.563595,90.478119,38.08194,13.111519,5
2350,'2018/04/30 13:10:56:335',9,-194.356659,-3.255249,-0.646828,-27.650757,-18.245056,-13.735489,-111.28186,-14.13913,-7.752678,-161.58847,-8.632355,-3.634911,-83.856659,10.975098,23.722927,-51.071655,-1.882233,5.719551,-65.690216,1.47348,15.13615,-75.243683,5.305328,20.332478,-17.973999,27.303528,26.219913,-9.406525,2.988861,6.055508,-8.708344,10.151733,16.70853,-12.127411,18.347443,22.728306,51.468353,35.711639,23.541531,32.383636,7.68222,4.718685,45.611298,17.893951,14.259312,51.380737,26.581085,20.030865,90.428986,50.255219,15.405293,67.532593,14.832001,2.623707,85.765045,28.251556,9.432041,91.560547,38.390106,12.934414,5
2351,'2018/04/30 13:10:56:351',9,-194.090286,-4.864807,-0.219116,-28.849854,-17.93219,-13.722698,-111.719803,-14.705383,-7.54393,-161.618561,-9.831665,-3.300674,-82.267853,11.804993,23.762215,-50.623047,-1.924683,5.780663,-64.556854,1.677429,15.207779,-73.84024,5.846649,20.3955,-16.091095,28.614105,26.104317,-8.905548,2.881287,6.070583,-7.30423,10.554749,16.699829,-10.351776,19.233337,22.680283,52.394592,36.918579,23.356049,32.802399,7.542664,4.687454,46.509033,18.250549,14.183411,52.367523,27.423096,19.90641,91.5495,50.514984,15.220634,67.822968,14.684845,2.557564,86.679932,28.238678,9.322548,92.715881,38.496796,12.796696,5
2352,'2018/04/30 13:10:56:367',9,-193.971848,-6.388367,0.054924,-29.542938,-17.700165,-13.718487,-111.827194,-15.153015,-7.399162,-161.447784,-10.802795,-3.070251,-81.899567,12.498993,23.744724,-50.334412,-2.015625,5.817986,-64.094604,1.767242,15.244656,-73.402069,6.227173,20.416561,-15.795898,29.893921,25.966007,-8.600952,2.781006,6.08036,-6.716797,10.900635,16.688137,-9.879333,20.11261,22.617573,52.399048,38.003967,23.196949,33.039368,7.460999,4.66959,46.97113,18.498413,14.136791,52.671356,28.12439,19.815563,92.631256,50.495026,15.130177,67.95636,14.634888,2.519875,87.437042,28.142639,9.262962,93.762726,38.406158,12.728043,5
2353,'2018/04/30 13:10:56:385',9,-201.544907,-16.374878,-1.041214,-29.682678,-17.614838,-13.720638,-111.783035,-15.373413,-7.356857,-165.492828,-16.75647,-3.72361,-82.028076,12.623474,23.727123,-50.23999,-2.109558,5.828644,-64.027344,1.668579,15.25481,-73.42041,6.217041,20.419476,-16.009491,30.429779,25.899975,-8.520325,2.723206,6.083767,-6.616638,11.016174,16.683102,-9.949371,20.486053,22.585629,52.224243,38.477417,23.130795,33.081604,7.452972,4.66571,47.099762,18.597595,14.123066,52.686676,28.4216,19.782368,92.926239,50.539032,15.096905,67.940125,14.676514,2.511559,87.703827,28.137024,9.247681,94.121948,38.406982,12.708908,5
2354,'2018/04/30 13:10:56:401',9,-201.866394,-17.046661,-0.986988,-30.324036,-17.279114,-13.72541,-112.054001,-15.217224,-7.283813,-165.721359,-16.99292,-3.65144,-81.937103,13.018311,23.707932,-50.079956,-2.065735,5.851101,-63.807251,1.660156,15.27993,-73.255737,6.360382,20.434517,-15.504761,31.381866,25.797333,-8.295898,2.638763,6.090935,-6.101013,11.246643,16.673676,-9.512421,21.210999,22.524399,52.998108,38.871399,23.0242,33.316498,7.270691,4.657566,47.858887,18.4505,14.099937,53.533905,28.54245,19.728317,94.170898,50.169891,15.02523,68.192017,14.429626,2.494251,88.751617,27.63385,9.224846,95.41864,37.919006,12.67588,5
2355,'2018/04/30 13:10:56:418',9,-203.81459,-18.881134,-1.383137,-30.92099,-17.187256,-13.7118,-112.478149,-14.628021,-7.247173,-166.304749,-16.41394,-3.652126,-82.022034,14.325134,23.641758,-50.101563,-1.630768,5.856796,-63.849518,2.297516,15.280018,-73.350861,7.312927,20.414478,-14.880188,33.023926,25.638828,-8.179535,2.761902,6.089981,-5.707642,11.915833,16.643085,-9.121063,22.548981,22.419743,54.249237,39.380188,22.896336,33.558685,7.066528,4.650032,48.708313,18.370911,14.068188,54.640839,28.760132,19.658482,95.503601,49.82132,14.883602,68.632355,13.941101,2.479141,90.040436,26.897583,9.198483,96.87674,37.325684,12.617382,5
2356,'2018/04/30 13:10:56:434',9,-204.059616,-15.821228,-1.374561,-30.808228,-18.601501,-13.599953,-112.559784,-14.029907,-7.243973,-166.180405,-13.802612,-3.574329,-83.071472,17.204865,23.408676,-50.390411,-0.59021,5.830345,-64.23996,3.596954,15.24427,-74.090515,9.339966,20.320473,-17.301666,37.602661,25.101624,-8.361633,3.542053,6.06081,-6.504211,13.951965,16.542885,-10.978668,26.193909,22.105156,53.453339,40.989746,22.661385,33.552124,7.388184,4.619427,48.698273,18.855896,14.025314,54.352234,29.739319,19.561089,95.153412,49.923645,14.690086,68.904114,13.761169,2.423569,90.502991,26.453003,9.164906,97.087219,37.09436,12.550293,5
2357,'2018/04/30 13:10:56:450',9,-198.415573,-3.741211,-0.385159,-31.734955,-17.999573,-13.617271,-113.191498,-11.788818,-7.289063,-162.263977,-5.500793,-3.011665,-82.125519,17.611389,23.350471,-50.448944,0.047943,5.824291,-63.620697,3.231995,15.277878,-73.343536,9.227173,20.339684,-18.638214,39.25058,24.715347,-8.206512,3.585815,6.062515,-6.6362,13.841766,16.554802,-11.660431,26.859985,21.998299,52.921387,39.509949,22.706947,33.917847,6.859161,4.628674,48.895538,17.27179,14.115128,54.268768,27.959106,19.679077,96.813293,47.444885,14.896332,69.630798,12.75946,2.441532,91.63501,24.373413,9.283081,98.438263,34.694916,12.723164,5
2358,'2018/04/30 13:10:56:468',9,-198.415573,-3.741211,-0.385159,-31.734955,-17.999573,-13.617271,-113.191498,-11.788818,-7.289063,-162.263977,-5.500793,-3.011665,-82.125519,17.611389,23.350471,-50.448944,0.047943,5.824291,-63.620697,3.231995,15.277878,-73.343536,9.227173,20.339684,-18.638214,39.25058,24.715347,-8.206512,3.585815,6.062515,-6.6362,13.841766,16.554802,-11.660431,26.859985,21.998299,52.921387,39.509949,22.706947,33.917847,6.859161,4.628674,48.895538,17.27179,14.115128,54.268768,27.959106,19.679077,96.813293,47.444885,14.896332,69.630798,12.75946,2.441532,91.63501,24.373413,9.283081,98.438263,34.694916,12.723164,5
2359,'2018/04/30 13:10:56:484',9,-199.087692,-0.487274,-0.954105,-30.97699,-16.693115,-13.747932,-112.961395,-9.309662,-7.607758,-162.392136,-2.466919,-3.449688,-84.113403,18.141113,23.126114,-51.314301,0.7659,5.70174,-65.356079,3.169312,15.150177,-75.442169,9.320679,20.18911,-22.216156,40.825836,24.190643,-8.87149,3.45108,6.052761,-8.732178,13.446198,16.562584,-14.62854,27.32132,21.858109,50.034821,37.869812,22.834824,33.696136,5.955505,4.731022,47.367462,15.35199,14.314117,51.895538,25.962006,19.899025,97.494904,44.134094,15.354149,70.184509,11.248413,2.649269,91.943878,21.560852,9.631954,98.785095,31.47287,13.145348,5
2360,'2018/04/30 13:10:56:501',9,-198.832718,4.037842,-1.436317,-30.308472,-15.314026,-13.871002,-112.5737,-6.440613,-7.915573,-162.022278,1.281982,-3.858356,-84.523376,18.741516,22.975498,-52.108337,1.795715,5.573318,-66.574371,3.489349,15.021374,-76.483246,9.625793,20.066936,-24.706848,42.871307,23.534885,-9.519043,3.408112,6.038895,-10.837372,13.457092,16.544224,-17.121613,28.233795,21.677876,48.270752,35.740112,22.992794,33.453827,4.908447,4.831951,45.975189,13.231323,14.501247,50.096619,23.582703,20.121296,99.144226,39.846619,15.908352,70.757721,9.377197,2.858067,92.277161,18.160614,9.981613,99.383972,27.51059,13.581982,5
